2024-10-25 17:45:14,108 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 17:45:14,377 - INFO - Watching for file changes with StatReloader
2024-10-25 17:45:18,094 - INFO - Middleware: Interceptando requisição
2024-10-25 17:45:18,104 - INFO - Middleware: Interceptando resposta
2024-10-25 17:45:18,104 - WARNING - Unauthorized: /api/post/
2024-10-25 17:45:18,125 - INFO - Middleware: Interceptando requisição
2024-10-25 17:45:18,126 - INFO - Middleware: Interceptando resposta
2024-10-25 17:45:18,126 - WARNING - Unauthorized: /api/post/
2024-10-25 17:45:25,616 - INFO - Middleware: Interceptando requisição
2024-10-25 17:45:25,826 - INFO - Middleware: Interceptando resposta
2024-10-25 17:45:25,898 - INFO - Middleware: Interceptando requisição
2024-10-25 17:45:25,919 - INFO - Middleware: Interceptando resposta
2024-10-25 17:45:25,923 - INFO - Middleware: Interceptando requisição
2024-10-25 17:45:25,943 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:03,681 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:03,906 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:03,969 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:03,983 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:03,984 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:03,997 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:06,943 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:06,943 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:06,949 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:06,987 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:07,905 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:07,905 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:07,912 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:07,951 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:10,042 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:10,069 - INFO - Middleware: Interceptando resposta
2024-10-25 17:46:10,072 - INFO - Middleware: Interceptando requisição
2024-10-25 17:46:10,093 - INFO - Middleware: Interceptando resposta
2024-10-25 17:47:09,337 - INFO - Middleware: Interceptando requisição
2024-10-25 17:47:09,363 - INFO - Middleware: Interceptando resposta
2024-10-25 17:48:15,318 - INFO - Middleware: Interceptando requisição
2024-10-25 17:48:15,337 - INFO - Middleware: Interceptando resposta
2024-10-25 17:48:15,338 - INFO - Middleware: Interceptando requisição
2024-10-25 17:48:15,355 - INFO - Middleware: Interceptando resposta
2024-10-25 17:48:16,087 - INFO - Middleware: Interceptando requisição
2024-10-25 17:48:16,106 - INFO - Middleware: Interceptando resposta
2024-10-25 17:48:16,108 - INFO - Middleware: Interceptando requisição
2024-10-25 17:48:16,132 - INFO - Middleware: Interceptando resposta
2024-10-25 19:54:44,030 - INFO - Watching for file changes with StatReloader
2024-10-25 19:55:13,904 - INFO - Middleware: Interceptando requisição
2024-10-25 19:55:13,905 - INFO - Middleware: Interceptando resposta
2024-10-25 19:55:13,911 - INFO - Middleware: Interceptando requisição
